id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,Canker
1743,3,9,9,21,11,NA,0.9,2007,U07m,NM6,NA,NA,NA,0.002,0.005,NA,NA,NA
1744,3,9,9,1,12,NA,1.9,2007,U07m,NM6,NA,NA,NA,0.006,0.019,NA,NA,NA
1745,3,9,9,2,12,NA,2.3,2007,U07m,NM6,NA,NA,NA,0.01,0.029,NA,NA,NA
1746,3,9,9,3,12,NA,1.5,2007,U07m,NM6,NA,NA,NA,0.004,0.013,NA,NA,NA
1747,3,9,9,4,12,NA,1.4,2007,U07m,NM6,NA,NA,NA,0.004,0.011,NA,NA,NA
1748,3,9,9,5,12,NA,1.9,2007,U07m,NM6,NA,NA,NA,0.007,0.02,NA,NA,NA
1749,3,9,9,6,12,NA,2.8,2007,U07m,NM6,NA,NA,NA,0.014,0.043,NA,NA,NA
1750,3,9,9,7,12,NA,2.9,2007,U07m,NM6,NA,NA,NA,0.015,0.046,NA,NA,NA
1751,3,9,9,8,12,NA,2.1,2007,U07m,NM6,NA,NA,NA,0.008,0.024,NA,NA,NA
1752,3,9,9,9,12,NA,2.2,2007,U07m,NM6,NA,NA,NA,0.009,0.026,NA,NA,NA
1753,3,9,9,10,12,NA,0.7,2007,U07m,NM6,NA,NA,NA,0.001,0.002,NA,NA,NA
1754,3,9,9,11,12,NA,2.7,2007,U07m,NM6,NA,NA,NA,0.013,0.04,NA,NA,NA
1755,3,9,9,12,12,NA,0.8,2007,U07m,NM6,NA,NA,NA,0.001,0.003,NA,NA,NA
1756,3,9,9,13,12,NA,0.3,2007,U07m,NM6,NA,NA,NA,0,0,NA,NA,NA
1757,3,9,9,14,12,NA,1.6,2007,U07m,NM6,NA,NA,NA,0.005,0.014,NA,NA,NA
1758,3,9,9,15,12,NA,1.1,2007,U07m,NM6,NA,NA,NA,0.002,0.007,NA,NA,NA
1759,3,9,9,16,12,NA,0.6,2007,U07m,NM6,NA,NA,NA,0.001,0.002,NA,NA,NA
1760,3,9,9,17,12,6,0.9,2007,U07m,NM6,56,NA,NA,0.002,0.005,NA,NA,NA
1761,3,9,9,18,12,6,1.9,2007,U07m,NM6,56,NA,NA,0.006,0.019,NA,NA,NA
1762,3,9,9,19,12,6,2.3,2007,U07m,NM6,56,NA,NA,0.01,0.029,NA,NA,NA
1763,3,9,9,20,12,6,1.5,2007,U07m,NM6,56,NA,NA,0.004,0.013,NA,NA,NA
1764,3,9,9,21,12,NA,1,2007,U07m,NM6,NA,NA,NA,0.002,0.005,NA,NA,NA
